t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
404000,18000,219188,42916,42916,219224,219224
696000,15000,219216,42884,42884,219256,219256
977000,14000,219244,42812,42812,219328,219328
1288000,16000,219264,42836,42836,219304,219304
1613000,15000,219300,42732,42732,219408,219408
1922000,18000,219028,42916,42916,219224,219224
2235000,15000,219244,42836,42836,219304,219304
2548000,14000,219108,42872,42872,219268,219268
2862000,15000,219044,42888,42888,219252,219252
3164000,27000,219276,42792,42792,219348,219348
3496000,15000,219208,42916,42916,219224,219224
3811000,18000,219316,42736,42736,219404,219404
4136000,15000,219268,42772,42772,219368,219368
4458000,17000,219236,42852,42852,219288,219288
4776000,16000,219224,42748,42748,219392,219392
5096000,16000,219284,42840,42840,219300,219300
5412000,15000,219252,42868,42868,219272,219272
5726000,15000,219260,42752,42752,219388,219388
6039000,15000,219348,42764,42764,219376,219376
6351000,15000,219248,42864,42864,219276,219276
6628000,15000,219212,42928,42928,219212,219212
6906000,15000,219224,42864,42864,219276,219276
7187000,15000,219216,42908,42908,219232,219232
7478000,15000,219164,42768,42768,219372,219372
7755000,18000,219168,42808,42808,219332,219332
8033000,15000,219300,42768,42768,219372,219372
8322000,15000,219180,42752,42752,219388,219388
8611000,15000,219148,42936,42936,219204,219204
8896000,15000,219328,42812,42812,219328,219328
9174000,15000,219184,42924,42924,219216,219216
9460000,15000,219244,42752,42752,219388,219388
9741000,15000,219336,42792,42792,219348,219348
10015000,15000,219160,42848,42848,219292,219292
