t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
1069000,3000,518700,5412,5412,518872,518872
2109000,1000,518780,5364,5364,518920,518920
3089000,2000,518708,5416,5416,518868,518868
4029000,1000,518764,5336,5336,518948,518948
4999000,1000,518904,5340,5340,518944,518944
5991000,1000,518888,5336,5336,518948,518948
6982000,2000,519004,5276,5276,519008,519008
7975000,1000,519012,5224,5224,519060,519060
8973000,1000,518904,5292,5292,518992,518992
9918000,1000,519060,5168,5168,519116,519116
10900000,1000,519056,5168,5168,519116,519116
11854000,1000,518896,5348,5348,518936,518936
12842000,1000,519008,5220,5220,519064,519064
