t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
1475000,20000,113696,0,17236,113696,112904
3597000,18000,113532,0,17236,113696,103984
5395000,23000,113444,0,17364,113568,95132
7326000,19000,113408,0,17364,113568,86228
9093000,17000,113500,0,17236,113696,77288
10798000,16000,113484,0,17340,113592,68588
12439000,18000,113488,0,17340,113592,59736
14118000,17000,113480,0,17340,113592,62008
15924000,19000,113448,0,17340,113592,70904
17578000,20000,113332,0,17552,113408,79696
19181000,20000,113300,0,17420,113540,88708
20873000,18000,113436,0,17420,113540,97324
22758000,17000,113400,0,17420,113540,106216
24715000,19000,113488,0,17420,113540,112932
26811000,17000,113476,0,17420,113540,110824
