t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
713000,112000,479852,252,44316,479852,479852
1392000,111000,480056,112,44176,480056,480056
2078000,100000,479872,228,44292,479872,479872
2730000,100000,479784,208,44272,479784,479784
3372000,100000,480040,152,44216,480040,480040
4026000,103000,480032,24,44088,480032,480032
4697000,99000,479812,260,44324,479812,479812
5341000,100000,479920,256,44320,479920,479920
5986000,100000,479948,264,44328,479948,479948
6648000,101000,479980,128,44192,479980,479980
7294000,96000,479996,152,44216,479996,479996
7920000,95000,479808,232,44296,479808,479808
8539000,96000,480040,140,44204,480040,480040
9201000,101000,480000,172,44236,480000,480000
9884000,104000,479960,164,44228,479960,479960
